Order Date,Ship Date,QB Num,P. O. #,Name,Qty(-),Qty(+),Item,Inventory Site,Remark
12/16/2024,1/30/2025,SO-20241492,1023,Intramotev,1,0,AC-IMX390-H120,WH01S-NTA,
12/16/2024,1/6/2025,SO-20241495,P00198,Teleo Inc,25,0,AC-AR0147-H190-2203,WH01S-NTA,
12/16/2024,1/6/2025,SO-20241495,P00198,Teleo Inc,24,0,AC-AR0147-H120-2203,WH01S-NTA,
12/23/2024,,POD-241567,SO-20241523,Neousys Technology Incorp.,0,10,i9-13900E,Drop Ship,SO24120384
11/18/2024,2/21/2025,POD-241410,SO-20241377,Neousys Technology Incorp.,0,1,i7-8700T,Drop Ship,SO24110357
12/11/2024,3/21/2025,POD-241510,SO-20241478,Neousys Technology Incorp.,0,10,i7-8700,Drop Ship,SO24120193
11/15/2024,2/21/2025,POD-241397,SO-20241365,Neousys Technology Incorp.,0,8,i7-8700,Drop Ship,SO24110316
12/23/2024,,POD-241568,SO-20241524,Neousys Technology Incorp.,0,3,i7-6700,Drop Ship,SO24120385
12/20/2024,1/21/2025,POD-241564,SO-20241518,Neousys Technology Incorp.,0,4,i7-14700,Drop Ship,SO24120363
12/20/2024,1/21/2025,SO-20241518,PG-24-0291,Geoscan Pty Ltd,4,0,i7-14700,Drop Ship,
12/17/2024,1/10/2025,POD-241544,SO-20241497,Neousys Technology Incorp.,0,1,i5-13500E,Drop Ship,SO24120300
12/17/2024,1/10/2025,SO-20241497,P95566,"CoastIPC, Inc.",1,0,i5-13500E,Drop Ship,
12/13/2024,1/23/2025,POD-241528,SO-20241487,Neousys Technology Incorp.,0,5,Wmkit-NRU-50,Drop Ship,SO24120242
12/13/2024,1/23/2025,SO-20241487,P95549,"CoastIPC, Inc.",5,0,Wmkit-NRU-50,Drop Ship,
12/20/2024,1/21/2025,POD-241564,SO-20241518,Neousys Technology Incorp.,0,4,Win11IoT24-High,Drop Ship,SO24120363
12/20/2024,1/21/2025,SO-20241518,PG-24-0291,Geoscan Pty Ltd,4,0,Win11IoT24-High,Drop Ship,
12/11/2024,3/21/2025,POD-241510,SO-20241478,Neousys Technology Incorp.,0,10,SEMIL-1301-i7HC-65W,Drop Ship,SO24120193
11/15/2024,2/21/2025,POD-241397,SO-20241365,Neousys Technology Incorp.,0,8,SEMIL-1301-i7HC-65W,Drop Ship,SO24110316
12/11/2024,3/21/2025,SO-20241478,P95547,"CoastIPC, Inc.",10,0,SEMIL-1301-i7HC-65W,Drop Ship,
11/15/2024,2/21/2025,SO-20241365,P95442,"CoastIPC, Inc.",8,0,SEMIL-1301-i7HC-65W,Drop Ship,
12/11/2024,3/21/2025,POD-241510,SO-20241478,Neousys Technology Incorp.,0,10,SEMIL-1301,Drop Ship,SO24120193
11/15/2024,2/21/2025,POD-241397,SO-20241365,Neousys Technology Incorp.,0,8,SEMIL-1301,Drop Ship,SO24110316
12/6/2024,3/7/2025,POD-241485,SO-20241455,Neousys Technology Incorp.,0,12,POC-551VTC-GLE50-FP,Drop Ship,SO24120126
12/6/2024,3/7/2025,POD-241486,SO-20241456,Neousys Technology Incorp.,0,12,POC-551VTC-GLE50-FP,Drop Ship,SO24120127
12/6/2024,2/7/2025,POD-241484,SO-20241454,Neousys Technology Incorp.,0,13,POC-551VTC-GLE50-FP,Drop Ship,SO24120125
12/6/2024,1/23/2025,POD-241483,SO-20241453,Neousys Technology Incorp.,0,13,POC-551VTC-GLE50-FP,Drop Ship,SO24120124
12/6/2024,3/7/2025,SO-20241455,P95510,"CoastIPC, Inc.",12,0,POC-551VTC-GLE50-FP,Drop Ship,
12/6/2024,3/7/2025,SO-20241456,P95510,"CoastIPC, Inc.",12,0,POC-551VTC-GLE50-FP,Drop Ship,
12/6/2024,2/7/2025,SO-20241454,P95510,"CoastIPC, Inc.",13,0,POC-551VTC-GLE50-FP,Drop Ship,
12/6/2024,1/23/2025,SO-20241453,P95510,"CoastIPC, Inc.",13,0,POC-551VTC-GLE50-FP,Drop Ship,
11/12/2024,5/16/2025,POD-241380,SO-20241350,Neousys Technology Incorp.,0,25,POC-515,Drop Ship,SO24110240
11/12/2024,2/21/2025,POD-241379,SO-20241349,Neousys Technology Incorp.,0,25,POC-515,Drop Ship,SO24110239
11/12/2024,5/16/2025,SO-20241350,P95429,"CoastIPC, Inc.",25,0,POC-515,Drop Ship,
11/12/2024,2/21/2025,SO-20241349,P95429,"CoastIPC, Inc.",25,0,POC-515,Drop Ship,
12/18/2024,1/23/2025,POD-241550,SO-20241504,Neousys Technology Incorp.,0,6,PCIe-PoE550X,Drop Ship,SO24120315
12/18/2024,1/10/2025,POD-241549,SO-20241503,Neousys Technology Incorp.,0,6,PCIe-PoE550X,Drop Ship,SO24120313
12/18/2024,1/3/2025,SO-20241503,P95567,"CoastIPC, Inc.",6,0,PCIe-PoE550X,Drop Ship,
12/18/2024,1/3/2025,SO-20241504,P95567,"CoastIPC, Inc.",6,0,PCIe-PoE550X,Drop Ship,
11/18/2024,2/21/2025,POD-241410,SO-20241377,Neousys Technology Incorp.,0,1,PCIe-PoE454at,Drop Ship,SO24110357
11/18/2024,2/21/2025,SO-20241377,P95452,"CoastIPC, Inc.",1,0,PCIe-PoE454at,Drop Ship,
9/10/2024,12/31/2099,POD-241020,SO-20240998,Neousys Technology Incorp.,0,2,PCIe-PoE354at-1,Drop Ship,SO24090190
9/20/2024,7/10/2025,POD-241096,SO-20241064,Neousys Technology Incorp.,0,25,PCIe-PoE354at-1,Drop Ship,SO24090376
9/20/2024,4/30/2025,POD-241095,SO-20241063,Neousys Technology Incorp.,0,25,PCIe-PoE354at-1,Drop Ship,SO24090375
9/20/2024,1/10/2025,POD-241094,SO-20241062,Neousys Technology Incorp.,0,25,PCIe-PoE354at-1,Drop Ship,SO24090374
9/20/2024,7/10/2025,SO-20241064,46834,EmbedTek,25,0,PCIe-PoE354at-1,Drop Ship,
9/10/2024,7/4/2025,SO-20240998,200292,SafeAI,2,0,PCIe-PoE354at-1,Drop Ship,
9/20/2024,4/30/2025,SO-20241063,46834,EmbedTek,25,0,PCIe-PoE354at-1,Drop Ship,
9/20/2024,1/10/2025,SO-20241062,46834,EmbedTek,25,0,PCIe-PoE354at-1,Drop Ship,
12/5/2024,12/18/2024,SO-20241445,P95523,"CoastIPC, Inc.",2,0,PCIe-N572,Drop Ship,
12/5/2024,,POD-241476,SO-20241445,Neousys Technology Incorp.,0,2,PCIe-N572,Drop Ship,SO24120096
9/10/2024,12/31/2099,POD-241020,SO-20240998,Neousys Technology Incorp.,0,2,PCIe-10G550X,Drop Ship,SO24090190
12/20/2024,1/21/2025,POD-241564,SO-20241518,Neousys Technology Incorp.,0,4,PCIe-10G550X,Drop Ship,SO24120363
12/13/2024,1/10/2025,POD-241527,SO-20241486,Neousys Technology Incorp.,0,6,PCIe-10G550X,Drop Ship,SO24120243
9/10/2024,7/4/2025,SO-20240998,200292,SafeAI,2,0,PCIe-10G550X,Drop Ship,
12/20/2024,1/21/2025,SO-20241518,PG-24-0291,Geoscan Pty Ltd,4,0,PCIe-10G550X,Drop Ship,
12/13/2024,1/10/2025,SO-20241486,P95555,"CoastIPC, Inc.",6,0,PCIe-10G550X,Drop Ship,
12/19/2024,1/3/2025,POD-241553,SO-20241514,Neousys Technology Incorp.,0,6,PB-2580J-SA,Drop Ship,SO24120335
12/19/2024,1/2/2025,SO-20241514,PO04659,"Industrial PC, Inc.",6,0,PB-2580J-SA,Drop Ship,
12/20/2024,1/21/2025,POD-241564,SO-20241518,Neousys Technology Incorp.,0,4,Nuvo-9006DE-i7IC-65W-DS,Drop Ship,SO24120363
12/20/2024,1/21/2025,POD-241564,SO-20241518,Neousys Technology Incorp.,0,4,Nuvo-9006DE,Drop Ship,SO24120363
12/20/2024,1/21/2025,SO-20241518,PG-24-0291,Geoscan Pty Ltd,4,0,Nuvo-9006DE,Drop Ship,
12/5/2024,1/3/2025,POD-241477,SO-20241448,Neousys Technology Incorp.,0,12,Nuvo-9002LP,Drop Ship,SO24120093
12/5/2024,1/3/2025,SO-20241448,PO04635,"Industrial PC, Inc.",12,0,Nuvo-9002LP,Drop Ship,
11/18/2024,2/21/2025,POD-241410,SO-20241377,Neousys Technology Incorp.,0,1,Nuvo-8108GC-QD-i7HC,Drop Ship,SO24110357
11/18/2024,2/21/2025,SO-20241377,P95452,"CoastIPC, Inc.",1,0,Nuvo-8108GC-QD-i7HC,Drop Ship,
9/10/2024,12/31/2099,POD-241020,SO-20240998,Neousys Technology Incorp.,0,2,Nuvo-8108GC-QD-E2278GE,Drop Ship,SO24090190
9/10/2024,12/31/2099,POD-241020,SO-20240998,Neousys Technology Incorp.,0,2,Nuvo-8108GC-QD-A6,Drop Ship,SO24090190
9/10/2024,7/4/2025,SO-20240998,200292,SafeAI,2,0,Nuvo-8108GC-QD-A6,Drop Ship,
11/18/2024,2/21/2025,POD-241410,SO-20241377,Neousys Technology Incorp.,0,1,Nuvo-8108GC-QD,Drop Ship,SO24110357
11/13/2024,1/17/2025,POD-241386,SO-20241351,Neousys Technology Incorp.,0,16,Nuvo-7501,Drop Ship,SO24110267
11/22/2024,1/17/2025,POD-241431,SO-20241395,Neousys Technology Incorp.,0,24,Nuvo-7501,Drop Ship,SO24110453
12/17/2024,1/17/2025,POD-241545,SO-20241498,Neousys Technology Incorp.,0,20,Nuvo-7501,Drop Ship,SO24120301
11/13/2024,1/17/2025,SO-20241351,PO04615,"Industrial PC, Inc.",16,0,Nuvo-7501,Drop Ship,
11/22/2024,1/17/2025,SO-20241395,PO04627,"Industrial PC, Inc.",24,0,Nuvo-7501,Drop Ship,
12/17/2024,1/17/2025,SO-20241498,PO04650,"Industrial PC, Inc.",20,0,Nuvo-7501,Drop Ship,
12/23/2024,1/10/2025,SO-20241524,P95578,"CoastIPC, Inc.",3,0,Nuvo-5006LP-i7QC-65W,Drop Ship,
12/23/2024,,POD-241568,SO-20241524,Neousys Technology Incorp.,0,3,Nuvo-5006LP-i7QC-65W,Drop Ship,SO24120385
12/23/2024,,POD-241568,SO-20241524,Neousys Technology Incorp.,0,3,Nuvo-5006LP,Drop Ship,SO24120385
12/23/2024,1/17/2025,SO-20241523,P95573,"CoastIPC, Inc.",10,0,Nuvo-10003-i9IC-65W,Drop Ship,
12/23/2024,,POD-241567,SO-20241523,Neousys Technology Incorp.,0,10,Nuvo-10003-i9IC-65W,Drop Ship,SO24120384
12/23/2024,,POD-241567,SO-20241523,Neousys Technology Incorp.,0,10,Nuvo-10003,Drop Ship,SO24120384
12/13/2024,1/23/2025,POD-241528,SO-20241487,Neousys Technology Incorp.,0,2,NRU-51V+-JON16-128GB,Drop Ship,SO24120242
12/13/2024,1/23/2025,SO-20241487,P95549,"CoastIPC, Inc.",2,0,NRU-51V+-JON16-128GB,Drop Ship,
12/13/2024,1/23/2025,POD-241528,SO-20241487,Neousys Technology Incorp.,0,2,NRU-51V+-JON,Drop Ship,SO24120242
12/23/2024,1/10/2025,SO-20241525,P95581,"CoastIPC, Inc.",2,0,NRU-230V-AWP-JAO64G,Drop Ship,
12/23/2024,,POD-241569,SO-20241525,Neousys Technology Incorp.,0,2,NRU-230V-AWP-JAO64G,Drop Ship,SO24120386
12/23/2024,,POD-241569,SO-20241525,Neousys Technology Incorp.,0,2,NRU-230V-AWP,Drop Ship,SO24120386
10/10/2024,1/17/2025,POD-241196,SO-20241164,Neousys Technology Incorp.,0,10,Miokit-C180-Nuvo-O,Drop Ship,SO24100188
10/10/2024,1/17/2025,SO-20241164,P95285,"CoastIPC, Inc.",10,0,Miokit-C180-Nuvo-O,Drop Ship,
12/13/2024,1/10/2025,POD-241527,SO-20241486,Neousys Technology Incorp.,0,12,MezIO-V20-EP,Drop Ship,SO24120243
12/13/2024,1/10/2025,SO-20241486,P95555,"CoastIPC, Inc.",12,0,MezIO-V20-EP,Drop Ship,
12/20/2024,1/21/2025,POD-241564,SO-20241518,Neousys Technology Incorp.,0,4,M.280-SSD-2TB-PCIe44-TLC5ET-TD,Drop Ship,SO24120363
12/20/2024,1/21/2025,SO-20241518,PG-24-0291,Geoscan Pty Ltd,4,0,M.280-SSD-2TB-PCIe44-TLC5ET-TD,Drop Ship,
12/13/2024,1/23/2025,POD-241528,SO-20241487,Neousys Technology Incorp.,0,2,M.242-SSD-128GB-PCIe34-TLCET-PN,Drop Ship,SO24120242
12/18/2024,1/10/2025,POD-241551,SO-20241505,Neousys Technology Incorp.,0,1,M.230-SSD-256GB-PCIe44-TLC5-PN,Drop Ship,SO24120319
12/18/2024,1/10/2025,POD-241551,SO-20241505,Neousys Technology Incorp.,0,1,GC-Jetson-NX8G-Orin-Nvidia,Drop Ship,SO24120319
12/13/2024,1/23/2025,POD-241528,SO-20241487,Neousys Technology Incorp.,0,2,GC-Jetson-NX16G-Orin-Nvidia-JetPack-6.0,Drop Ship,SO24120242
12/23/2024,,POD-241569,SO-20241525,Neousys Technology Incorp.,0,2,GC-Jetson-AGX64GB-Orin-Nvidia-JetPack-6.0,Drop Ship,SO24120386
12/19/2024,1/3/2025,POD-241553,SO-20241514,Neousys Technology Incorp.,0,1,"FORWARDING CHARGE, EXCLUDING IMPORT DUTY.",Drop Ship,SO24120335
9/20/2024,1/10/2025,POD-241094,SO-20241062,Neousys Technology Incorp.,0,1,"FORWARDING CHARGE, EXCLUDING IMPORT DUTY.",Drop Ship,SO24090374
12/18/2024,1/10/2025,POD-241551,SO-20241505,Neousys Technology Incorp.,0,1,FLYC-300-EC-JON8-256GB,Drop Ship,SO24120319
12/18/2024,1/3/2025,SO-20241505,P95568,"CoastIPC, Inc.",1,0,FLYC-300-EC-JON8-256GB,Drop Ship,
12/13/2024,1/23/2025,POD-241528,SO-20241487,Neousys Technology Incorp.,0,2,FK-FF-CABLE-7M,Drop Ship,SO24120242
12/13/2024,1/23/2025,SO-20241487,P95549,"CoastIPC, Inc.",2,0,FK-FF-CABLE-7M,Drop Ship,
12/18/2024,1/10/2025,POD-241549,SO-20241503,Neousys Technology Incorp.,0,4,EDX-104J,Drop Ship,SO24120313
12/18/2024,1/3/2025,SO-20241503,P95567,"CoastIPC, Inc.",4,0,EDX-104J,Drop Ship,
9/10/2024,12/31/2099,POD-241020,SO-20240998,Neousys Technology Incorp.,0,2,E-2278GE,Drop Ship,SO24090190
9/10/2024,7/4/2025,SO-20240998,200292,SafeAI,2,0,E-2278GE,Drop Ship,
12/20/2024,1/21/2025,POD-241564,SO-20241518,Neousys Technology Incorp.,0,8,DDR5-32GB-48-SM,Drop Ship,SO24120363
12/20/2024,1/21/2025,SO-20241518,PG-24-0291,Geoscan Pty Ltd,8,0,DDR5-32GB-48-SM,Drop Ship,
9/10/2024,12/31/2099,POD-241020,SO-20240998,Neousys Technology Incorp.,0,4,DDR4-32GB-32-SM,Drop Ship,SO24090190
9/10/2024,7/4/2025,SO-20240998,200292,SafeAI,4,0,DDR4-32GB-32-SM,Drop Ship,
12/18/2024,1/10/2025,POD-241551,SO-20241505,Neousys Technology Incorp.,0,1,Cblkit-FLYC-300,Drop Ship,SO24120319
12/18/2024,1/3/2025,SO-20241505,P95568,"CoastIPC, Inc.",1,0,Cblkit-FLYC-300,Drop Ship,
9/10/2024,12/31/2099,POD-241020,SO-20240998,Neousys Technology Incorp.,0,2,CUSTOMER SERVICES,Drop Ship,SO24090190
9/10/2024,12/31/2099,POD-241020,SO-20240998,Neousys Technology Incorp.,0,2,CUSTOMER SERVICES,Drop Ship,SO24090190
12/19/2024,2/7/2025,POD-241552,SO-20241513,Neousys Technology Incorp.,0,50,AccsyBx-Pnl-Nuvo-9208VTC-CST,Drop Ship,SO24120334
12/19/2024,1/2/2025,SO-20241513,P95559,"CoastIPC, Inc.",50,0,AccsyBx-Pnl-Nuvo-9208VTC-CST,Drop Ship,
12/18/2024,1/10/2025,POD-241551,SO-20241505,Neousys Technology Incorp.,0,1,AccsyBx-FAN-FLYC-300,Drop Ship,SO24120319
12/18/2024,1/3/2025,SO-20241505,P95568,"CoastIPC, Inc.",1,0,AccsyBx-FAN-FLYC-300,Drop Ship,
12/5/2024,3/21/2025,POD-241479,SO-20241452,Neousys Technology Incorp.,0,30,AccsyBx-6AntiVG-POC-551VTC,Drop Ship,SO24120098
12/5/2024,2/21/2025,POD-241478,SO-20241451,Neousys Technology Incorp.,0,30,AccsyBx-6AntiVG-POC-551VTC,Drop Ship,SO24120097
12/5/2024,3/21/2025,SO-20241452,P95514,"CoastIPC, Inc.",30,0,AccsyBx-6AntiVG-POC-551VTC,Drop Ship,
12/5/2024,2/21/2025,SO-20241451,P95514,"CoastIPC, Inc.",30,0,AccsyBx-6AntiVG-POC-551VTC,Drop Ship,
12/3/2024,7/4/2025,SO-20241429,41454402,Inficon Inc.,35,0,Engineer Services,,
12/3/2024,7/4/2025,SO-20241430,41454406,Inficon Inc.,35,0,Engineer Services,,
12/12/2024,7/4/2025,SO-20241483,41455273,Inficon Inc.,35,0,Engineer Services,,
12/12/2024,7/4/2025,SO-20241482,41455272,Inficon Inc.,35,0,Engineer Services,,
12/3/2024,2/4/2025,SO-20241428,41454400,Inficon Inc.,35,0,Engineer Services,,
12/3/2024,1/31/2025,SO-20241427,41454399,Inficon Inc.,5,0,Engineer Services,,
12/9/2024,1/31/2025,SO-20241464,QTD_MLS_2412062,"Mighty Lube Systematic Lubrication, Inc",2,0,Engineer Services,,
12/12/2024,1/31/2025,SO-20241485,41454399,Inficon Inc.,30,0,Engineer Services,,
12/10/2024,1/21/2025,POD-241498,SO-20241464,Neousys Technology Incorp.,0,1,Engineer Service- COS,,SO24120188
3/13/2024,8/29/2025,SO-20240315,X110992,Xanthon LLC,100,0,,,
3/13/2024,7/25/2025,SO-20240314,X110992,Xanthon LLC,150,0,,,
9/10/2024,7/4/2025,SO-20240998,200292,SafeAI,2,0,,,
12/3/2024,7/4/2025,SO-20241429,41454402,Inficon Inc.,35,0,,,
12/3/2024,7/4/2025,SO-20241430,41454406,Inficon Inc.,35,0,,,
12/11/2024,7/4/2025,SO-20241473,4500124828,Cognex Corporation,10,0,,,
12/12/2024,7/4/2025,SO-20241483,41455273,Inficon Inc.,35,0,,,
12/12/2024,7/4/2025,SO-20241482,41455272,Inficon Inc.,35,0,,,
12/13/2024,7/4/2025,SO-20241488,4300069856,"Qualcomm Technologies, Inc.",3,0,,,
12/16/2024,7/4/2025,SO-20241491,7000518181,Boston Scientific,23,0,,,
12/17/2024,7/4/2025,SO-20241500,42600000174,Qualcomm Arriver Software LLC,2,0,,,
12/18/2024,7/4/2025,SO-20241507,QTD_SAM_2412172,"SAM Analytic Solutions, LLC",3,0,,,
12/19/2024,7/4/2025,SO-20241512,PO-26241218-1_Neousys,"One Off Robotics, LLC",1,0,,,
12/20/2024,7/4/2025,SO-20241521,4500829442,Musashi AI North America,3,0,,,
12/20/2024,7/4/2025,SO-20241515,4522669315,NSWCDD- Naval Surface Warfare Center,3,0,,,
12/23/2024,7/4/2025,SO-20241522,POV41964,Velasea,25,0,,,
12/26/2024,7/4/2025,SO-20241526,Liebherr210049705,Mid-Atlantic Rugged Systems,15,0,,,
12/26/2024,7/4/2025,SO-20241527,1009,Volair Technologies Inc.,2,0,,,
12/26/2024,7/4/2025,SO-20241529,PO01178,Jet Stream Systems Inc.,5,0,,,
12/20/2024,7/4/2025,SO-20241515,4522669315,NSWCDD- Naval Surface Warfare Center,1,0,,,
12/26/2024,7/4/2025,SO-20241527,1009,Volair Technologies Inc.,1,0,,,
3/13/2024,6/27/2025,SO-20240313,X110992,Xanthon LLC,150,0,,,
3/13/2024,5/30/2025,SO-20240312,X110992,Xanthon LLC,150,0,,,
9/19/2024,5/26/2025,SO-20241055,15069,Tek84 Inc.,40,0,,,
9/19/2024,5/12/2025,SO-20241054,15069,Tek84 Inc.,40,0,,,
9/19/2024,4/28/2025,SO-20241053,15069,Tek84 Inc.,40,0,,,
3/13/2024,4/25/2025,SO-20240311,X110992,Xanthon LLC,150,0,,,
9/19/2024,4/9/2025,SO-20241052,15069,Tek84 Inc.,40,0,,,
8/20/2024,3/31/2025,SO-20240922,PO055573,"FireFly Automatix, Inc.",8,0,,,
9/19/2024,3/31/2025,SO-20241051,15069,Tek84 Inc.,40,0,,,
3/6/2024,3/28/2025,SO-20240258,X110992,Xanthon LLC,150,0,,,
4/8/2024,3/28/2025,SO-20240408,ING-24-0316,"Ingineerix, LLC",10,0,,,
5/14/2024,3/28/2025,SO-20240572,SIL4-NTA24-02,SIL4 Systems Inc.,36,0,,,
5/31/2024,3/28/2025,SO-20240638,ING Neousys JUN-AUG,"Ingineerix, LLC",10,0,,,
5/31/2024,3/28/2025,SO-20240637,ING Neousys JUN-AUG,"Ingineerix, LLC",10,0,,,
6/4/2024,3/28/2025,SO-20240654,QTD_EPS_2406281,Professional Parking Management Corporati,10,0,,,
10/7/2024,3/28/2025,SO-20241143,SAMI2024020,Sami Agtech Inc,3,0,,,
6/4/2024,3/28/2025,SO-20240654,QTD_EPS_2406281,Professional Parking Management Corporati,1,0,,,
9/19/2024,3/17/2025,SO-20241050,15069,Tek84 Inc.,40,0,,,
9/19/2024,3/3/2025,SO-20241049,15069,Tek84 Inc.,40,0,,,
6/10/2024,2/28/2025,SO-20240675,PO055573,"FireFly Automatix, Inc.",10,0,,,
10/23/2024,2/28/2025,SO-20241228,9080097413,"Keysight Technologies, Inc.",3,0,,,
9/19/2024,2/14/2025,SO-20241048,15069,Tek84 Inc.,40,0,,,
11/27/2024,2/14/2025,SO-20241418,41441969,Inficon Inc.,45,0,,,
12/11/2024,2/14/2025,SO-20241479,PO-0135052,Carnegie Robotics LLC,3,0,,,
11/27/2024,2/7/2025,SO-20241415,PO-0006,SenSen Networks Limited (Canada),5,0,,,
12/3/2024,2/5/2025,SO-20241433,4500044392,Rheinmetall Canada Inc.,2,0,,,
11/27/2024,2/4/2025,SO-20241413,PO-0006,SenSen Networks Limited (Canada),10,0,,,
11/27/2024,2/4/2025,SO-20241414,PO-0006,SenSen Networks Limited (Canada),10,0,,,
12/3/2024,2/4/2025,SO-20241428,41454400,Inficon Inc.,35,0,,,
10/25/2024,2/3/2025,SO-20241249,25864,INDUSTRIES MACHINEX INC.,10,0,,,
6/10/2024,1/31/2025,SO-20240674,PO055573,"FireFly Automatix, Inc.",10,0,,,
9/5/2024,1/31/2025,SO-20240974,9080091096,"Keysight Technologies, Inc.",2,0,,,
9/19/2024,1/31/2025,SO-20241047,15069,Tek84 Inc.,30,0,,,
10/15/2024,1/31/2025,SO-20241175,Liebherr210048734,Mid-Atlantic Rugged Systems,10,0,,,
12/3/2024,1/31/2025,SO-20241427,41454399,Inficon Inc.,5,0,,,
12/9/2024,1/31/2025,SO-20241464,QTD_MLS_2412062,"Mighty Lube Systematic Lubrication, Inc",2,0,,,
12/11/2024,1/31/2025,SO-20241477,4504469154,Celestica LLC,15,0,,,
12/12/2024,1/31/2025,SO-20241485,41454399,Inficon Inc.,30,0,,,
12/9/2024,1/31/2025,SO-20241464,QTD_MLS_2412062,"Mighty Lube Systematic Lubrication, Inc",1,0,,,
11/11/2024,1/30/2025,SO-20241336,41451259,Inficon Inc.,2,0,,,
12/16/2024,1/30/2025,SO-20241492,1023,Intramotev,1,0,,,
12/18/2024,1/30/2025,SO-20241510,2105164740,US Army Research Laboratory (MD),2,0,,,
12/20/2024,1/30/2025,SO-20241516,55118,True North Enterprises,1,0,,,
12/20/2024,1/30/2025,SO-20241520,QTD_Zordi_2412053,"Zordi, Inc.",1,0,,,
12/18/2024,1/30/2025,SO-20241510,2105164740,US Army Research Laboratory (MD),1,0,,,
12/20/2024,1/30/2025,SO-20241516,55118,True North Enterprises,1,0,,,
11/4/2024,1/28/2025,SO-20241300,8038363,Mitsubishi Electric Automotive America,5,0,,,
11/4/2024,1/28/2025,SO-20241300,8038363,Mitsubishi Electric Automotive America,1,0,,,
11/11/2024,1/28/2025,SO-20241335,41451259,Inficon Inc.,6,0,,,
7/3/2024,1/27/2025,SO-20240755,15657,Automated Environments,25,0,,,
11/21/2024,1/24/2025,SO-20241391,127797,"Pratt & Miller Engineering & Fabrication,",1,0,,,
11/26/2024,1/24/2025,SO-20241405,1034002094,FEV North America Inc.,1,0,,,
11/27/2024,1/24/2025,SO-20241412,PO-0006,SenSen Networks Limited (Canada),25,0,,,
12/4/2024,1/24/2025,SO-20241441,240612,CYBERNET SYSTEMS CORPORATION,2,0,,,
12/5/2024,1/24/2025,SO-20241450,13247,"QDS Systems, Inc.",2,0,,,
12/20/2024,1/24/2025,SO-20241517,QTD_DapsterAI_2411222_2,Dapster AI,1,0,,,
12/26/2024,1/24/2025,SO-20241528,M55652,"INFLEXION POINT, LLC",5,0,,,
12/16/2024,1/23/2025,SO-20241493,PO00001804,Strayos Inc,10,0,,,
12/20/2024,1/21/2025,SO-20241518,PG-24-0291,Geoscan Pty Ltd,4,0,,,
9/19/2024,1/20/2025,SO-20241046,15069,Tek84 Inc.,40,0,,,
11/27/2024,1/17/2025,SO-20241417,41441969,Inficon Inc.,45,0,,,
12/4/2024,1/17/2025,SO-20241442,128041,"Pratt & Miller Engineering & Fabrication,",1,0,,,
12/10/2024,1/17/2025,SO-20241465,4500124585,Cognex Corporation,2,0,,,
12/19/2024,1/14/2025,SO-20241511,674452,"A.B. DISTRIBUTING, INC.",1,0,,,
7/3/2024,1/10/2025,SO-20240754,15657,Automated Environments,25,0,,,
9/5/2024,1/10/2025,SO-20240975,9080091097,"Keysight Technologies, Inc.",18,0,,,
9/5/2024,1/10/2025,SO-20240975,9080091097,"Keysight Technologies, Inc.",2,0,,,
9/27/2024,1/10/2025,SO-20241112,9080094927,"Keysight Technologies, Inc.",19,0,,,
10/25/2024,1/10/2025,SO-20241248,25864,INDUSTRIES MACHINEX INC.,10,0,,,
11/13/2024,1/10/2025,SO-20241353,QTD_Sensen_241111,SenSen Networks Limited (Canada),7,0,,,
11/20/2024,1/10/2025,SO-20241387,CO-214129,Arete Associates,2,0,,,
11/26/2024,1/10/2025,SO-20241408,BB9319197,Brunswick Boat Group,1,0,,,
12/17/2024,1/10/2025,SO-20241502,QTD_FAA_241205,Federal Aviation Administration,2,0,,,
4/12/2024,1/9/2025,SO-20240438,PO204048,Noah Medical U.S.,6,0,,,
12/11/2024,1/9/2025,SO-20241480,680710,AES-Advantage Electric Supply,2,0,,,
9/23/2024,1/8/2025,SO-20241068,41443059,Inficon Inc.,50,0,,,
9/23/2024,1/8/2025,SO-20241069,41443059,Inficon Inc.,50,0,,,
9/23/2024,1/8/2025,SO-20241070,41443059,Inficon Inc.,50,0,,,
9/23/2024,1/8/2025,SO-20241071,41443059,Inficon Inc.,50,0,,,
12/9/2024,1/8/2025,SO-20241462,CO-214179,Arete Associates,1,0,,,
12/3/2024,1/7/2025,SO-20241432,4500124118,Cognex Ireland Ltd.,9,0,,,
12/9/2024,1/7/2025,SO-20241463,QTD_MLS_2412062,"Mighty Lube Systematic Lubrication, Inc",1,0,,,
12/11/2024,1/7/2025,SO-20241476,M55605,"INFLEXION POINT, LLC",2,0,,,
12/16/2024,1/7/2025,SO-20241494,39841,Ohio Gravure Technologies,2,0,,,
12/9/2024,1/7/2025,SO-20241463,QTD_MLS_2412062,"Mighty Lube Systematic Lubrication, Inc",1,0,,,
11/27/2024,1/6/2025,SO-20241420,503068,LASERAX INC,1,0,,,
12/5/2024,1/6/2025,SO-20241444,P95520,"CoastIPC, Inc.",5,0,,,
11/11/2024,1/3/2025,SO-20241334,41451090,Inficon Inc.,50,0,,,
11/12/2024,1/3/2025,SO-20241347,1071,Navflex Inc.,1,0,,,
12/11/2024,1/3/2025,SO-20241474,PO-0003,"Grid Aero, Inc.",1,0,,,
12/11/2024,1/3/2025,SO-20241481,4500124844,Cognex Ireland Ltd.,25,0,,,
